pda_q4qKimC,Butterfly Secretion,Секрет бабочки,,
pda_iWWGKCO,Butterfly Secretion,Секреция бабочки,,
pda_GmK88ge,Collect (1 of 3):,Собрать (1 из 3):,,
pda_Ii0QGm0,Collect (2 of 3):,Собери (2 из 3):,,
pda_uOqiOCu,Collect (3 of 3):,Собрать (3 из 3):,,
pda_0WA4miK,Fish Parasite,Рыбий паразит,,
pda_CQqOWO8,Fish Parasite,Рыбий паразит,,
pda_S4KG0a0,Fish Parasite,Рыбы-паразиты,,
pda_ipWq4uC,Collect (1 of 4):,Собери (1 из 4):,,
pda_uOCm4mu,Collect (2 of 4):,Собрать (2 из 4):,,
pda_a0SESWZ,Collect (3 of 4):,Собрать (3 из 4):,,
pda_e7ie8qi,Collect (4 of 4):,Собрать (4 из 4):,,
pda_SimqiKK,Wild Grain Seed,Семя дикого злака,,
pda_cSG80qe,Wild Grain Seed,Семена диких злаков,,
pda_uaGOuGa,Wild Grain Seed,Семя дикого злака,,
pda_044m8W4,Wild Grain Seed,Семя дикого злака,,
pda_46Wn8aS,Collect (1 of 5),Собери (1 из 5),,
pda_iOAiOeK,Collect (2 of 5),Собери (2 из 5),,
pda_KKSeMaK,Collect (3 of 5),Собери (3 из 5),,
pda_ubmq0SD,Collect (4 of 5),Собрать (4 из 5),,
pda_8WWq0eO,Collect (5 of 5),Собери (5 из 5),,
pda_00eaWW0,Telluropod Clutch,Сцепление теллуропод,,
pda_K5qeGeQ,Telluropod Clutch,Сцепление теллуропод,,
pda_aiGiCCC,Telluropod Clutch,Сцепление теллуропод,,
pda_euGaKWQ,Telluropod Clutch,Сцепление теллуропод,,
pda_SGeC68W,Telluropod Clutch,Сцепление теллуропода,,
pda_CGSKime,Pick up from ground:,Поднимай с земли,,
pda_8qm04m4,Survival Tool,Инструмент для выживания,,
pda_Ga0Kuq4,Pick up the Survival Tool,Подбери инструмент для выживания,,
pda_OiO4WGC,Flashlight,Фонарик,,
pda_a48qaK4,"To re-read any message or dialogue text (does not include videos or pictures) that has popped up on your screen, do the following:\n\n1. Click on the dropdown arrow behind the [c][ffffff]group headline[-][/c].  A list will appear.\n2. In the list, click on the [c][ffffff]headline[-][/c] of the topic or message that you want to read again.\n3. On the top right screen click on [c][44ff00]PDA LOG[-][/c] \n\n{ReadFirst-MessageArchives.jpg} \n\nThe message history and dialogues that happened during a mission or activity will appear! \n\n[i][c][ff7b00]Problem with the tutorial?[-][/c] Write an email to [c][ffb875]mission@empyriongame.com[-][/c] with a BRIEF description of your issue OR contact us in the forum at [c][ffb875]empyriononline.com[-][/c]![/i]","Чтобы перечитать любое сообщение или текст диалога (не включая видео или картинки), появившееся на твоем экране, сделай следующее:\n\n1. Щелкни на выпадающей стрелке, расположенной за заголовком [c][ffffff]группы[-][/c].  Появится список.\n2. В списке щелкни на [c][ffffff]заголовке[-][/c] темы или сообщения, которое ты хочешь прочитать еще раз.\n3. В правом верхнем углу экрана нажми на [c][44ff00]PDA LOG[-][/c]\n\n{ReadFirst-MessageArchives.jpg}. \n\nПоявится история сообщений и диалогов, произошедших во время миссии или активности! \n\n[i][c][ff7b00]Проблема с туториалом?[-][/c] Пиши письмо на [c][ffb875]mission@empyriongame.com[-][/c] с КРАТКИМ описанием своей проблемы ИЛИ обращайся к нам на форуме по адресу [c][ffb875]empyriononline.com[-][/c]![/i]",,
pda_aGS4xa0,"Pick up the Flashlight\n\n[u]Don't forget:[/u] Use [c][00ff11]SHIFT [-][/c]to run, [c][44ff00]SPACE[-][/c] to jump and [c][44ff00]C[-][/c] to crouch.\n[u]Also:[/u] Use [c][00ff11]F5[-][/c] to deploy the Personal Drone.","Возьми фонарик\n\n[u]Не забудь:[/u] использовать [c][00ff11]SHIFT [-][/c] для бега, [c][44ff00]SPACE[-][/c] для прыжка и [c][44ff00]C[-][/c] для приседания.\n[u]Также:[/u] используй [c][00ff11]F5[-][/c], чтобы развернуть персонального дрона.",,
pda_SuRq8eO,Open:,Открой:,,
pda_aiaq8aq,"[c][44ff00]Robinson Protocol - First Steps: completed![-][/c]\nYou should now start to explore your surroundings, mine ore and harvest plants and wood. \n\n[c][ffffff]The Robinson Protocol will keep monitoring your progress and provide you with additional information![-][/c]","[c][44ff00]Протокол Робинзона - Первые шаги: завершено![-][/c]\nТеперь ты должен начать исследовать окрестности, добывать руду, собирать растения и древесину. \n\n[c][ffffff]Протокол Робинзона будет продолжать следить за твоим прогрессом и предоставлять тебе дополнительную информацию![-][/c]",,
pda_4aKS2uK,"[u]Knowledge update: [c][00ffff]HUD[-][/c][/u]\nThe HUD displays all status and location-related information, as well as directional markers, a radar, and more. Press [c][44ff00]ESC[-][/c] and hover over each HUD element to learn what it displays.\n\n[i]Guides: ([c][44ff00]F1[-][/c]) > TUTORIALS tab > Video Manuals[/i]","[u]Обновление знаний: [c][00ffff]HUD[-][/c][/u]\n\nНа HUD отображается вся информация о состоянии и местоположении, а также маркеры направления, радар и многое другое. Нажми [c][44ff00]ESC[-][/c] и наведи курсор на каждый элемент HUD, чтобы узнать, что он отображает.\n\n[i]Руководства: ([c][44ff00]F1[-][/c]) > вкладка TUTORIALS > Видеоруководства[/i].",,
pda_OmKOuKG,[c][ffae00]RP First steps[-][/c],[c][ffae00]RP Первые шаги[-][/c].,,
pda_OVW8C8C,Information,Информация,,
pda_O4Q48WK,.. updated,... обновленная,,
pda_4ih8xCu, - -, - -,,
pda_S0m404u,[c][00ffff]Robinson Protocol - System check has been started![-][/c]\n\nPlease [c][fbff00]follow the instructions[-][/c] on the [c][fbff00]right side of your screen[-][/c] to proceed!,"[c][00ffff]Протокол Робинзона - Началась проверка системы[-][/c]\n\nПожалуйста, [c][fbff00]следуйте инструкциям[-][/c] на [c][fbff00]правой стороне вашего экрана[-][/c], чтобы продолжить!",,
pda_uiWuqCl,Inventory ([c][44ff00]Tab[-][/c]),Inventory ([c][44ff00]Tab[-][/c]),,
pda_aaq8iCS,TechTree ([c][44ff00]F3[-][/c]),TechTree ([c][44ff00]F3[-][/c]),,
pda_aO40QGK,PDA ([c][44ff00]F1[-][/c]),PDA ([c][44ff00]F1[-][/c]),,
pda_qKWGWKW,"[c][00ffff]You are currently NOT in danger![-][/c]\n\nAfter pressing [c][44ff00]OK[-][/c] to close this message, [u][b]take your time[/b][/u] and familiarize yourself with the [c][ffffff]items [-][/c]in the [c][ffffff]inventory[-][/c], as well as the [c][ffffff]displays[-][/c] and [c][ffffff]functions [-][/c]of this view by clicking on them or [c][ffffff]hovering [-][/c]over them!","[c][00ffff]В настоящее время ты НЕ в опасности! [-][/c]\n\nПосле нажатия [c][44ff00]OK[-][/c], чтобы закрыть это сообщение, [u][b]не спеши[/b][/u] и ознакомься с [c][ffffff]предметами [-][/c]в [c][ffffff]инвентаре [-][/c], а также с [c][ffffff]дисплеями[-][/c] и [c][ffffff]функциями [-][/c]этого вида, кликая по ним или [c][ffffff]наведя [-][/c]на них курсор!",,
pda_0KSk8u8,"Collect experience points, for example by killing enemies, mining or harvesting plants, to increase your [c][ffffff]player level[-][/c] and thus get [c][ffffff]UNLOCK[-][/c] points.\n\nUnlock tools, weapons (including ammo) gadgets and building blocks with the Unlock points.\n\n[i]Note: Unlock points once used CANNOT be redistributed![/i]\n\n[c][fbff00]To continue[-][/c], click [c][44ff00]OK[-][/c] to close this message. THEN go to the [c][ffffff]MISC[-][/c] tab and [c][fbff00]unlock the PORTABLE CONSTRUCTOR.[-][/c]","Собирай очки опыта, например, убивая врагов, добывая или собирая растения, чтобы повысить свой [c][ffffff]уровень игрока[-][/c] и тем самым получить [c][ffffff]очки UNLOCK[-][/c]. \n\nРазблокируй инструменты, оружие (включая патроны), гаджеты и строительные блоки с помощью очков разблокировки.\n\n[i]Примечание: Очки разблокировки после использования НЕ МОГУТ быть перераспределены![/i]\n\n[c][fbff00]Чтобы продолжить[-][/c], нажми [c][44ff00]OK[-][/c], чтобы закрыть это сообщение. Затем перейди на вкладку [c][ffffff]MISC[-][/c] и [c][fbff00]разблокируй ПОРТАБЕЛЬНЫЙ КОНСТРУКТОР[-][/c].",,
pda_SK8WWaS,"The PDA allows you not only to activate or deactivate missions in the TUTORIAL and SOLO MISSIONS sections, but also to look up game features in the EMPYRIOPEDIA!\n\nPDA INFO: Mission descriptions*\nPDA LOG: Dialogs & messages recorded during the mission*.\n\n[i]*A mission must be selected beforehand![/i]\n\n[c][fbff00]To proceed[-][/c], click on [c][44ff00]OK [-][/c]to close this message. THEN open the '[c][ffffff]READ FIRST (Video) Manuals (Group)[-][/c]' in the list on the left and then [c][ffffff]follow the instructions[-][/c] in its DESCRIPTION field to activate the '[c][fbff00]GETTING STARTED TIPS[-][/c]' video.","КПК позволяет тебе не только активировать или деактивировать миссии в разделах TUTORIAL и SOLO MISSIONS, но и искать особенности игры в EMPYRIOPEDIA!\n\nPDA INFO: Описание миссий*\nPDA LOG: Диалоги и сообщения, записанные во время миссии*.\n\n[i]*Миссия должна быть выбрана заранее![/i]\n\n[c][fbff00]Чтобы продолжить[-][/c], нажми на [c][44ff00]OK[-][/c]чтобы закрыть это сообщение. Затем открой '[c][ffffff]READ FIRST (Video) Manuals (Group)[-][/c]' в списке слева и затем [c][ffffff]следуй инструкциям[-][/c] в его поле DESCRIPTION, чтобы активировать видео '[c][fbff00]GETTING STARTED TIPS[-][/c]'.",,
pda_aWeNm4S,Open:,Открыть:,,
pda_OSW4G8l,Activate Video,Активировать видео,,
pda_Cue80qm,Open the '[c][ffffff]READ FIRST (Video) Manuals (Group)[-][/c]' on the left and then [c][ffffff]follow the instructions[-][/c] in its DESCRIPTION field to [c][fbff00]activate the 'GETTING STARTED TIPS'[-][/c] video.,"Открой слева раздел '[c][ffffff]ЧИТАТЬ ПЕРВОЕ (Видео) Руководства (Группа)[-][/c]', а затем [c][ffffff]следуй инструкциям[-][/c] в его поле ОПИСАНИЕ, чтобы [c][fbff00]активировать видео 'Советы по началу работы'[-][/c].",,
pda_SCiu4mK,"[u]Don't forget:[/u] Use [c][00ff11]SHIFT [-][/c]to run, [c][44ff00]SPACE[-][/c] to jump and [c][44ff00]C[-][/c] to crouch.\n[u]Also:[/u] Use [c][00ff11]F5[-][/c] to deploy the Personal Drone.\n\nPlease [c][fbff00]follow the instructions[-][/c] on the [c][fbff00]right side of your screen[-][/c] to proceed with the system check!","[u]Не забудь:[/u] использовать [c][00ff11]SHIFT [-][/c] для бега, [c][44ff00]SPACE[-][/c] для прыжка и [c][44ff00]C[-][/c] для приседания.\n[u]Также:[/u] использовать [c][00ff11]F5[-][/c] для развертывания персонального дрона. \n\nПожалуйста, [c][fbff00]следуй инструкциям[-][/c] на [c][fbff00]правой стороне экрана[-][/c], чтобы продолжить проверку системы!",,
